game_date,season,game_pk,pitcher_id,pitcher_name,opponent,pitch_count,model_correct,baseline_correct,model_accuracy,baseline_accuracy,accuracy_over_baseline,accuracy_over_baseline_pp,relative_improvement,relative_improvement_percent,baseline_strategy,model_version,feature_version,evaluation_version,model_path,predictions_path,summary_path,evaluated_at_utc
2026-08-18,2026,823749,682243,Bryce Miller,Milwaukee Brewers,92,17,15,0.1847826086956521,0.1630434782608695,0.0217391304347825,2.1739130434782594,0.1333333333333332,13.333333333333323,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/682243.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/823749_682243.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/823749_682243.json,2026-08-21T22:48:38.169185+00:00
2026-08-18,2026,823749,690986,Kyle Harrison,Seattle Mariners,79,50,39,0.6329113924050633,0.4936708860759494,0.1392405063291139,13.924050632911394,0.2820512820512821,28.20512820512821,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/690986.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/823749_690986.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/823749_690986.json,2026-08-21T22:48:57.402089+00:00
2026-08-18,2026,824075,669620,Brady Basso,Kansas City Royals,32,19,13,0.59375,0.40625,0.1875,18.75,0.4615384615384615,46.15384615384615,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/669620.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/824075_669620.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/824075_669620.json,2026-08-21T22:46:36.966151+00:00
2026-08-18,2026,824075,663738,Daniel Lynch IV,Athletics,45,18,13,0.4,0.2888888888888888,0.1111111111111111,11.111111111111116,0.3846153846153848,38.46153846153848,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/663738.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/824075_663738.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/824075_663738.json,2026-08-21T22:47:02.191907+00:00
2026-08-18,2026,824398,687931,Carson Whisenhunt,Cleveland Guardians,80,21,20,0.2625,0.25,0.0125,1.250000000000001,0.05,5.000000000000004,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/687931.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/824398_687931.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/824398_687931.json,2026-08-21T22:40:12.316111+00:00
2026-08-18,2026,824398,656492,Foster Griffin,San Francisco Giants,101,31,14,0.3069306930693069,0.1386138613861386,0.1683168316831683,16.83168316831683,1.214285714285714,121.4285714285714,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/656492.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/824398_656492.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/824398_656492.json,2026-08-21T22:40:26.664489+00:00
2026-08-18,2026,824475,671096,Andrew Abbott,St. Louis Cardinals,98,42,25,0.4285714285714285,0.2551020408163265,0.173469387755102,17.3469387755102,0.6799999999999998,67.99999999999999,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/671096.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/824475_671096.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/824475_671096.json,2026-08-21T22:41:03.836305+00:00
2026-08-18,2026,824475,681517,Kyle Leahy,Cincinnati Reds,90,28,11,0.3111111111111111,0.1222222222222222,0.1888888888888888,18.88888888888889,1.5454545454545454,154.54545454545453,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/681517.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/824475_681517.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/824475_681517.json,2026-08-21T22:40:40.164579+00:00
2026-08-18,2026,824723,518876,Merrill Kelly,Boston Red Sox,86,33,21,0.3837209302325581,0.2441860465116279,0.1395348837209302,13.953488372093029,0.5714285714285715,57.14285714285715,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/518876.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/824723_518876.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/824723_518876.json,2026-08-21T22:44:26.431212+00:00
2026-08-18,2026,824723,624133,Ranger Suarez,Arizona Diamondbacks,93,24,17,0.2580645161290322,0.1827956989247312,0.075268817204301,7.526881720430106,0.4117647058823528,41.17647058823529,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/624133.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/824723_624133.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/824723_624133.json,2026-08-21T22:45:03.582102+00:00
2026-08-18,2026,824803,607074,Carlos Rodón,Baltimore Orioles,66,28,19,0.4242424242424242,0.2878787878787879,0.1363636363636363,13.636363636363637,0.4736842105263157,47.36842105263157,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/607074.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/824803_607074.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/824803_607074.json,2026-08-21T22:39:15.033188+00:00
2026-08-18,2026,824803,669358,Shane Baz,New York Yankees,104,45,20,0.4326923076923077,0.1923076923076923,0.2403846153846154,24.03846153846154,1.25,125.0,stratified,,,,Data/daily_pipeline/models/2026-08-18/pitchers/669358.joblib,Data/daily_pipeline/predictions/postgame/2026-08-18/824803_669358.csv,Data/daily_pipeline/predictions/postgame/2026-08-18/824803_669358.json,2026-08-21T22:39:35.216052+00:00
2026-08-19,2026,822860,676917,Cade Cavalli,Texas Rangers,84,18,16,0.2142857142857142,0.1904761904761904,0.0238095238095238,2.380952380952381,0.125,12.5,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/676917.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/822860_676917.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/822860_676917.json,2026-08-21T23:29:21.288211+00:00
2026-08-19,2026,822860,677958,Kumar Rocker,Washington Nationals,92,42,21,0.4565217391304347,0.2282608695652173,0.2282608695652173,22.82608695652174,1.0,100.0,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/677958.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/822860_677958.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/822860_677958.json,2026-08-21T23:29:35.546096+00:00
2026-08-19,2026,822937,656876,Drew Rasmussen,Toronto Blue Jays,86,41,26,0.4767441860465116,0.3023255813953488,0.1744186046511628,17.44186046511628,0.5769230769230771,57.69230769230771,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/656876.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/822937_656876.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/822937_656876.json,2026-08-21T23:27:29.522293+00:00
2026-08-19,2026,822937,453286,Max Scherzer,Tampa Bay Rays,73,42,24,0.5753424657534246,0.3287671232876712,0.2465753424657534,24.65753424657534,0.75,75.0,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/453286.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/822937_453286.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/822937_453286.json,2026-08-21T23:27:04.099192+00:00
2026-08-19,2026,823342,695549,Jackson Jobe,Pittsburgh Pirates,86,31,25,0.3604651162790697,0.2906976744186046,0.069767441860465,6.976744186046507,0.2399999999999998,23.999999999999982,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/695549.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/823342_695549.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/823342_695549.json,2026-08-21T23:18:24.259396+00:00
2026-08-19,2026,823342,694973,Paul Skenes,Detroit Tigers,81,45,24,0.5555555555555556,0.2962962962962963,0.2592592592592593,25.92592592592593,0.8750000000000002,87.50000000000003,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/694973.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/823342_694973.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/823342_694973.json,2026-08-21T23:18:43.900791+00:00
2026-08-19,2026,823424,605400,Aaron Nola,Miami Marlins,100,37,24,0.37,0.24,0.13,13.0,0.5416666666666667,54.16666666666667,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/605400.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/823424_605400.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/823424_605400.json,2026-08-21T23:23:29.615446+00:00
2026-08-19,2026,823424,645261,Sandy Alcantara,Philadelphia Phillies,97,31,21,0.3195876288659793,0.2164948453608247,0.1030927835051546,10.30927835051546,0.476190476190476,47.6190476190476,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/645261.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/823424_645261.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/823424_645261.json,2026-08-21T23:22:17.720863+00:00
2026-08-19,2026,823587,650633,Michael King,New York Mets,100,35,28,0.35,0.28,0.0699999999999999,6.999999999999995,0.2499999999999998,24.999999999999982,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/650633.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/823587_650633.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/823587_650633.json,2026-08-21T23:19:10.060721+00:00
2026-08-19,2026,823587,476594,Robert Stock,San Diego Padres,83,33,18,0.3975903614457831,0.216867469879518,0.180722891566265,18.072289156626507,0.8333333333333333,83.33333333333333,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/476594.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/823587_476594.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/823587_476594.json,2026-08-21T23:19:19.859047+00:00
2026-08-19,2026,823664,700363,AJ Smith-Shawver,Minnesota Twins,75,28,21,0.3733333333333333,0.28,0.0933333333333333,9.333333333333332,0.3333333333333332,33.33333333333333,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/700363.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/823664_700363.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/823664_700363.json,2026-08-21T23:19:29.271225+00:00
2026-08-19,2026,823664,671737,Taj Bradley,Atlanta Braves,88,43,23,0.4886363636363636,0.2613636363636363,0.2272727272727273,22.72727272727273,0.8695652173913044,86.95652173913044,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/671737.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/823664_671737.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/823664_671737.json,2026-08-21T23:19:51.841686+00:00
2026-08-19,2026,823748,669160,Dustin May,Seattle Mariners,66,29,11,0.4393939393939394,0.1666666666666666,0.2727272727272727,27.27272727272727,1.6363636363636362,163.63636363636363,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/669160.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/823748_669160.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/823748_669160.json,2026-08-21T23:29:07.215517+00:00
2026-08-19,2026,823748,669302,Logan Gilbert,Milwaukee Brewers,100,55,26,0.55,0.26,0.29,29.000000000000004,1.1153846153846154,111.53846153846156,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/669302.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/823748_669302.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/823748_669302.json,2026-08-21T23:28:46.452369+00:00
2026-08-19,2026,824076,605488,Jeffrey Springs,Kansas City Royals,85,33,30,0.388235294117647,0.3529411764705882,0.0352941176470588,3.529411764705881,0.0999999999999999,9.999999999999996,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/605488.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824076_605488.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824076_605488.json,2026-08-21T23:27:57.297543+00:00
2026-08-19,2026,824076,607625,Seth Lugo,Athletics,96,27,9,0.28125,0.09375,0.1875,18.75,2.0,200.0,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/607625.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824076_607625.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824076_607625.json,2026-08-21T23:28:39.994456+00:00
2026-08-19,2026,824155,700712,Walbert Ureña,Houston Astros,94,43,31,0.4574468085106383,0.3297872340425531,0.1276595744680851,12.765957446808512,0.3870967741935485,38.70967741935485,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/700712.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824155_700712.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824155_700712.json,2026-08-21T23:29:44.336862+00:00
2026-08-19,2026,824318,607536,Kyle Freeland,Los Angeles Dodgers,66,20,12,0.303030303030303,0.1818181818181818,0.1212121212121212,12.12121212121212,0.6666666666666666,66.66666666666666,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/607536.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824318_607536.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824318_607536.json,2026-08-22T00:04:17.686930+00:00
2026-08-19,2026,824318,808963,Roki Sasaki,Colorado Rockies,99,36,33,0.3636363636363636,0.3333333333333333,0.0303030303030303,3.030303030303033,0.090909090909091,9.0909090909091,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/808963.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824318_808963.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824318_808963.json,2026-08-21T23:30:02.687443+00:00
2026-08-19,2026,824394,800048,Parker Messick,San Francisco Giants,98,57,25,0.5816326530612245,0.2551020408163265,0.3265306122448979,32.6530612244898,1.2799999999999998,128.0,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/800048.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824394_800048.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824394_800048.json,2026-08-21T23:24:52.033898+00:00
2026-08-19,2026,824476,695505,Chase Burns,St. Louis Cardinals,104,59,52,0.5673076923076923,0.5,0.0673076923076922,6.730769230769229,0.1346153846153845,13.461538461538458,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/695505.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824476_695505.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824476_695505.json,2026-08-21T23:25:25.269533+00:00
2026-08-19,2026,824476,669461,Matthew Liberatore,Cincinnati Reds,100,47,21,0.47,0.21,0.26,26.0,1.238095238095238,123.8095238095238,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/669461.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824476_669461.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824476_669461.json,2026-08-21T23:25:13.693575+00:00
2026-08-19,2026,824640,605280,Clay Holmes,Chicago White Sox,86,51,26,0.5930232558139535,0.3023255813953488,0.2906976744186047,29.06976744186047,0.9615384615384618,96.15384615384616,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/605280.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824640_605280.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824640_605280.json,2026-08-21T23:20:46.203458+00:00
2026-08-19,2026,824640,656794,Sean Newcomb,Chicago Cubs,34,13,7,0.3823529411764705,0.2058823529411764,0.1764705882352941,17.64705882352941,0.8571428571428571,85.71428571428571,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/656794.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824640_656794.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824640_656794.json,2026-08-21T23:20:19.008582+00:00
2026-08-19,2026,824722,694297,Brandon Pfaadt,Boston Red Sox,94,41,14,0.4361702127659574,0.1489361702127659,0.2872340425531915,28.72340425531916,1.9285714285714288,192.8571428571429,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/694297.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824722_694297.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824722_694297.json,2026-08-21T23:21:14.142029+00:00
2026-08-19,2026,824722,801139,Payton Tolle,Arizona Diamondbacks,98,30,26,0.3061224489795918,0.2653061224489796,0.0408163265306122,4.081632653061224,0.1538461538461538,15.38461538461538,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/801139.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824722_801139.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824722_801139.json,2026-08-21T23:21:28.509862+00:00
2026-08-19,2026,824801,605135,Chris Bassitt,New York Yankees,95,27,22,0.2842105263157894,0.231578947368421,0.0526315789473684,5.263157894736842,0.2272727272727272,22.727272727272727,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/605135.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824801_605135.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824801_605135.json,2026-08-21T23:24:39.303690+00:00
2026-08-19,2026,824801,701542,Will Warren,Baltimore Orioles,90,23,21,0.2555555555555555,0.2333333333333333,0.0222222222222222,2.22222222222222,0.0952380952380951,9.523809523809511,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/701542.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824801_701542.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824801_701542.json,2026-08-21T23:23:46.440729+00:00
2026-08-20,2026,822861,674841,Andrew Alvarez,Texas Rangers,75,23,16,0.3066666666666666,0.2133333333333333,0.0933333333333333,9.33333333333333,0.4374999999999998,43.74999999999998,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/674841.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/822861_674841.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/822861_674841.json,2026-08-22T17:46:59.383746+00:00
2026-08-20,2026,822861,594798,Jacob deGrom,Washington Nationals,94,45,32,0.4787234042553192,0.3404255319148936,0.1382978723404255,13.829787234042556,0.4062500000000001,40.625000000000014,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/594798.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/822861_594798.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/822861_594798.json,2026-08-22T17:47:09.834941+00:00
2026-08-20,2026,822934,693855,Ian Seymour,Toronto Blue Jays,90,30,20,0.3333333333333333,0.2222222222222222,0.1111111111111111,11.11111111111111,0.5,50.0,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/693855.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/822934_693855.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/822934_693855.json,2026-08-22T17:46:18.772204+00:00
2026-08-20,2026,822934,669456,Shane Bieber,Tampa Bay Rays,101,48,25,0.4752475247524752,0.2475247524752475,0.2277227722772277,22.77227722772277,0.92,92.0,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/669456.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/822934_669456.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/822934_669456.json,2026-08-22T17:46:15.743946+00:00
2026-08-20,2026,823747,669923,George Kirby,Milwaukee Brewers,84,24,20,0.2857142857142857,0.238095238095238,0.0476190476190476,4.761904761904762,0.2,20.0,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/669923.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/823747_669923.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/823747_669923.json,2026-08-22T17:46:36.203093+00:00
2026-08-20,2026,823747,688107,Robert Gasser,Seattle Mariners,77,22,11,0.2857142857142857,0.1428571428571428,0.1428571428571428,14.285714285714285,1.0,100.0,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/688107.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/823747_688107.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/823747_688107.json,2026-08-22T17:46:38.640331+00:00
2026-08-20,2026,824074,695611,Gage Jump,Kansas City Royals,86,37,18,0.4302325581395348,0.2093023255813953,0.2209302325581395,22.09302325581395,1.0555555555555554,105.55555555555554,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/695611.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/824074_695611.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/824074_695611.json,2026-08-22T17:46:21.097614+00:00
2026-08-20,2026,824074,677976,Randy Dobnak,Athletics,96,40,25,0.4166666666666667,0.2604166666666667,0.15625,15.625,0.6,60.0,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/677976.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/824074_677976.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/824074_677976.json,2026-08-22T17:46:23.954193+00:00
2026-08-20,2026,824153,680570,Grayson Rodriguez,Houston Astros,99,63,35,0.6363636363636364,0.3535353535353535,0.2828282828282828,28.28282828282828,0.7999999999999999,80.0,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/680570.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/824153_680570.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/824153_680570.json,2026-08-22T17:47:14.213739+00:00
2026-08-20,2026,824153,663567,Peter Lambert,Los Angeles Angels,79,38,23,0.4810126582278481,0.2911392405063291,0.189873417721519,18.9873417721519,0.6521739130434783,65.21739130434783,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/663567.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/824153_663567.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/824153_663567.json,2026-08-22T17:47:18.971555+00:00
2026-08-20,2026,824395,668909,Gavin Williams,San Francisco Giants,96,34,18,0.3541666666666667,0.1875,0.1666666666666666,16.666666666666668,0.888888888888889,88.8888888888889,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/668909.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/824395_668909.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/824395_668909.json,2026-08-22T17:46:08.469324+00:00
2026-08-20,2026,824395,694738,Landen Roupp,Cleveland Guardians,90,32,21,0.3555555555555555,0.2333333333333333,0.1222222222222222,12.222222222222223,0.5238095238095238,52.38095238095239,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/694738.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/824395_694738.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/824395_694738.json,2026-08-22T17:46:03.973919+00:00
